@RELATION 6000 
  
@ATTRIBUTE appCatergry  {social_contact,navigation,message,game}  
@ATTRIBUTE time   numeric  
@ATTRIBUTE latitude  numeric  
@ATTRIBUTE longitude   numeric 
@ATTRIBUTE permission   {location,contact,phone,microphone} 
@ATTRIBUTE class {true,false}  

@DATA
social_contact,23,39.36,107.86,microphone,false
social_contact,20,37.26,108.46,phone,false
social_contact,18,39.69,106.54,microphone,false
game,12,38.61,109.86,microphone,true
social_contact,15,36.4,107.86,location,true
social_contact,20,36.4,106.95,microphone,false
game,12,38.39,105.53,contact,true
game,22,37.19,106.78,microphone,false
social_contact,13,37.58,105.65,contact,true
message,16,36.8,106.44,location,true
game,19,36.63,105.13,contact,false
message,16,37.13,108.99,phone,true
message,20,39.74,106.66,phone,false
navigation,16,38.4,107.13,location,true
message,21,36.37,105.9,location,false
social_contact,18,39.58,106.67,location,false
message,20,38.56,109.15,phone,false
game,13,39.89,108.58,phone,true
social_contact,23,39.26,106.11,location,false
navigation,18,39.61,107.99,phone,false
message,18,36.77,106.03,phone,false
social_contact,16,37.45,108.12,phone,true
social_contact,23,37.47,106.22,contact,false
message,15,38.88,109.92,phone,true
message,21,39.01,105.46,phone,false
message,13,39.15,106.09,phone,true
message,16,39.09,107.33,phone,true
social_contact,16,36.62,105.14,contact,true
navigation,22,38.99,106.0,location,false
message,12,39.92,108.22,location,true
message,13,37.25,106.45,location,true
social_contact,17,38.32,107.73,contact,true
social_contact,23,39.71,105.27,phone,false
game,24,36.62,105.25,microphone,true
game,18,36.43,107.47,location,false
game,13,37.25,106.5,phone,true
message,12,37.01,107.89,phone,true
message,13,36.21,109.8,location,true
game,13,38.85,107.61,phone,true
game,24,36.26,106.27,microphone,true
social_contact,21,38.82,106.17,location,false
social_contact,19,37.1,109.92,location,false
game,14,39.43,109.26,location,true
game,22,38.83,109.54,location,false
game,12,39.97,109.65,location,true
navigation,13,37.13,109.12,location,true
message,19,36.42,107.98,microphone,false
message,16,37.18,108.54,phone,true
navigation,19,38.71,109.7,contact,false
game,14,36.13,106.08,location,true
message,14,38.99,105.17,phone,true
social_contact,19,37.15,107.57,phone,false
game,15,39.97,107.28,phone,true
message,12,36.04,107.49,phone,true
navigation,19,38.69,107.45,microphone,false
message,22,38.1,106.09,location,false
navigation,19,36.03,108.69,phone,false
social_contact,18,36.33,106.84,microphone,false
game,24,36.98,106.92,location,true
social_contact,13,37.83,106.79,phone,true
game,21,38.5,105.84,location,false
social_contact,12,36.65,106.87,microphone,true
message,22,37.04,109.11,microphone,false
navigation,20,38.87,109.64,microphone,false
message,17,36.12,109.88,phone,true
game,15,39.4,108.67,contact,true
social_contact,16,39.91,105.8,location,true
message,17,38.46,106.33,phone,true
game,16,37.91,109.86,microphone,true
navigation,18,36.32,108.25,microphone,false
game,19,38.43,108.52,contact,false
navigation,12,37.9,108.32,contact,true
message,17,36.95,109.51,microphone,true
navigation,14,38.8,107.89,location,true
game,22,39.3,109.05,location,false
game,13,39.89,106.4,phone,true
navigation,12,36.47,108.81,phone,true
navigation,12,38.74,109.2,contact,true
game,21,36.27,106.18,contact,false
social_contact,17,38.07,105.09,location,true
social_contact,15,39.87,106.38,microphone,true
social_contact,12,37.97,106.25,phone,true
game,12,38.76,109.26,microphone,true
message,12,36.75,109.16,location,true
social_contact,16,38.33,105.32,contact,true
message,14,39.75,106.27,microphone,true
social_contact,23,39.22,107.11,microphone,false
social_contact,14,39.09,106.89,microphone,true
social_contact,16,36.4,108.65,contact,true
navigation,18,39.53,105.98,location,false
navigation,12,36.72,109.8,location,true
game,14,38.15,105.79,contact,true
message,14,37.94,109.9,phone,true
game,18,39.43,108.44,location,false
social_contact,19,36.04,105.49,contact,false
game,16,36.06,106.84,contact,true
social_contact,20,39.03,105.84,location,false
message,20,37.76,109.7,contact,false
navigation,15,38.53,106.54,contact,true
message,15,39.88,108.37,location,true
game,21,39.64,109.75,location,false
message,12,37.69,107.46,phone,true
social_contact,19,37.5,105.2,contact,false
message,12,37.4,105.55,contact,true
game,12,39.29,106.97,contact,true
game,18,38.84,109.45,microphone,false
navigation,13,38.38,107.47,phone,true
navigation,20,36.11,105.7,contact,false
social_contact,12,36.64,109.15,contact,true
navigation,19,38.38,109.08,location,false
social_contact,20,38.89,107.41,microphone,false
navigation,22,39.65,105.2,phone,false
message,17,37.13,106.45,location,true
game,12,37.6,105.88,phone,true
game,19,38.33,109.3,contact,false
navigation,18,38.99,106.7,contact,false
navigation,18,36.9,107.14,location,false
navigation,23,36.72,107.43,contact,false
navigation,21,37.66,105.84,location,false
navigation,22,36.16,105.33,phone,false
game,19,38.08,108.89,location,false
message,23,36.68,105.05,contact,false
message,18,36.3,108.15,location,false
message,19,38.84,109.05,phone,false
message,13,39.25,105.11,phone,true
social_contact,20,38.71,107.32,contact,false
social_contact,21,37.01,105.25,microphone,false
social_contact,15,39.97,109.44,contact,true
navigation,20,38.43,109.0,location,false
game,21,38.06,108.51,contact,false
game,20,39.47,105.35,phone,false
message,13,38.86,105.97,location,true
navigation,20,37.97,107.06,microphone,false
navigation,17,38.88,106.78,microphone,true
navigation,15,36.81,109.01,microphone,true
game,18,37.04,108.24,microphone,false
navigation,12,38.76,109.36,contact,true
social_contact,22,36.99,106.37,microphone,false
game,24,38.06,106.56,microphone,true
social_contact,22,39.22,109.27,microphone,false
social_contact,12,36.21,105.18,phone,true
game,12,39.21,107.23,microphone,true
game,20,37.97,107.75,phone,false
message,24,38.31,109.23,location,true
message,17,39.2,105.15,location,true
social_contact,14,38.57,109.17,location,true
social_contact,12,37.64,106.56,phone,true
social_contact,18,39.54,107.11,contact,false
message,15,36.01,107.9,contact,true
game,15,36.68,108.47,phone,true
social_contact,13,39.53,106.55,microphone,true
navigation,13,38.99,108.77,location,true
navigation,13,39.37,108.27,phone,true
game,14,38.42,105.2,location,true
social_contact,15,39.35,108.35,phone,true
message,22,39.42,109.11,contact,false
game,21,36.47,109.5,location,false
navigation,15,38.76,105.46,contact,true
game,15,39.57,107.18,location,true
message,20,38.93,108.61,phone,false
navigation,17,36.4,107.02,phone,true
social_contact,19,37.33,106.36,contact,false
game,16,37.91,107.32,microphone,true
social_contact,14,39.77,107.8,location,true
message,18,36.19,107.0,contact,false
navigation,12,38.31,107.68,contact,true
message,14,36.61,106.09,contact,true
social_contact,23,36.11,109.19,contact,false
message,13,38.97,109.59,phone,true
message,19,39.44,109.73,contact,false
message,20,39.89,108.42,microphone,false
social_contact,14,38.34,109.52,location,true
social_contact,20,37.51,108.82,contact,false
navigation,22,36.41,107.62,microphone,false
game,17,38.71,106.73,location,true
navigation,20,36.86,106.89,phone,false
social_contact,21,39.33,109.41,microphone,false
navigation,13,37.57,106.97,contact,true
navigation,20,38.23,109.48,contact,false
message,18,37.08,105.77,location,false
game,19,38.1,109.2,microphone,false
message,19,38.66,106.28,microphone,false
game,19,38.79,107.65,microphone,false
game,16,38.95,107.91,location,true
navigation,23,36.84,109.95,location,false
message,16,37.56,107.5,location,true
navigation,16,38.64,108.27,microphone,true
game,22,37.47,106.5,location,false
navigation,22,39.98,108.2,contact,false
message,24,38.23,107.83,microphone,true
message,19,37.48,105.85,contact,false
game,13,36.82,107.02,location,true
social_contact,22,37.16,105.37,microphone,false
game,15,38.03,105.29,location,true
navigation,12,36.87,105.02,microphone,true
navigation,17,37.39,105.89,contact,true
game,17,36.55,107.02,contact,true
message,15,39.7,109.83,contact,true
navigation,14,39.35,106.19,microphone,true
message,15,39.67,109.75,microphone,true
game,15,37.98,107.46,phone,true
message,12,39.8,109.81,location,true
message,13,36.88,108.07,microphone,true
social_contact,17,38.81,107.25,contact,true
message,20,37.67,106.64,location,false
game,14,36.54,105.89,phone,true
message,14,36.69,107.16,microphone,true
game,23,38.91,105.28,contact,false
social_contact,22,37.79,107.97,contact,false
message,22,38.6,105.24,location,false
navigation,19,36.71,108.14,contact,false
message,16,39.72,108.71,contact,true
game,21,37.01,107.21,microphone,false
game,20,39.45,106.78,contact,false
message,22,38.45,108.63,location,false
game,15,36.05,105.25,location,true
game,20,36.77,109.58,microphone,false
navigation,16,38.78,108.71,location,true
social_contact,12,36.51,109.31,contact,true
game,23,37.61,108.92,phone,false
navigation,14,39.75,108.26,location,true
game,19,38.52,109.0,microphone,false
social_contact,17,37.69,108.29,location,true
social_contact,22,38.85,108.13,microphone,false
social_contact,15,39.02,106.42,location,true
message,22,38.27,107.56,location,false
navigation,14,39.17,105.59,location,true
message,12,36.99,108.94,microphone,true
game,16,37.31,105.68,phone,true
message,14,38.95,108.17,phone,true
message,23,38.77,109.89,phone,false
navigation,19,36.69,105.37,phone,false
navigation,21,38.08,107.07,microphone,false
message,19,39.81,106.85,contact,false
social_contact,14,36.02,107.6,location,true
navigation,18,39.3,108.81,contact,false
social_contact,22,37.19,105.98,phone,false
game,16,38.85,108.06,microphone,true
game,14,38.36,109.93,microphone,true
social_contact,15,39.56,107.85,contact,true
navigation,13,38.92,109.61,phone,true
game,22,38.01,107.19,microphone,false
social_contact,14,36.56,107.42,location,true
game,22,36.85,106.61,location,false
game,15,38.35,107.68,location,true
message,19,37.26,109.42,microphone,false
navigation,16,38.03,108.7,phone,true
social_contact,20,39.83,106.96,contact,false
navigation,23,36.47,105.59,phone,false
game,14,39.2,108.21,microphone,true
game,18,36.6,108.19,microphone,false
social_contact,18,37.35,108.72,phone,false
message,18,38.28,107.91,microphone,false
message,13,39.99,106.68,contact,true
message,20,36.54,105.89,microphone,false
game,20,38.18,106.55,phone,false
game,22,39.25,107.5,location,false
message,20,38.56,105.17,microphone,false
social_contact,18,36.49,106.27,phone,false
message,16,37.42,106.99,microphone,true
message,19,39.04,105.37,contact,false
message,19,38.58,105.32,microphone,false
game,18,37.16,107.98,microphone,false
message,22,36.36,105.85,microphone,false
navigation,15,36.47,107.99,microphone,true
social_contact,12,37.51,108.44,microphone,true
message,21,36.27,107.97,location,false
message,14,37.65,106.57,phone,true
game,14,38.04,107.46,contact,true
navigation,17,39.09,107.57,microphone,true
message,14,37.92,108.03,location,true
navigation,12,37.73,108.01,contact,true
social_contact,15,39.7,108.1,contact,true
social_contact,12,37.95,105.55,location,true
social_contact,19,39.87,105.88,phone,false
game,22,36.57,108.48,location,false
navigation,21,37.18,108.3,phone,false
social_contact,22,39.34,107.41,microphone,false
social_contact,20,38.8,109.49,contact,false
message,15,38.77,106.82,location,true
message,12,37.79,108.59,contact,true
social_contact,12,36.5,106.4,contact,true
social_contact,13,37.47,105.52,contact,true
message,20,39.4,108.59,location,false
navigation,24,38.75,106.81,contact,true
social_contact,18,36.4,108.75,phone,false
social_contact,14,36.96,105.64,microphone,true
message,22,36.58,108.75,phone,false
game,20,39.86,107.16,phone,false
navigation,20,36.42,105.41,location,false
navigation,20,38.37,105.86,contact,false
navigation,15,38.66,105.13,microphone,true
social_contact,21,38.71,108.77,location,false
navigation,24,37.69,108.47,contact,true
game,22,39.29,105.67,microphone,false
game,13,38.46,106.97,contact,true
message,20,39.03,105.31,microphone,false
social_contact,21,38.28,108.53,microphone,false
game,12,36.51,106.52,location,true
message,17,39.44,106.99,contact,true
message,15,36.78,109.56,microphone,true
message,16,37.54,107.44,location,true
social_contact,15,36.58,106.78,microphone,true
social_contact,21,39.1,109.7,phone,false
social_contact,22,37.05,108.1,phone,false
navigation,18,38.61,106.29,location,false
game,16,36.04,108.84,microphone,true
social_contact,24,37.5,109.21,location,true
message,22,36.98,106.41,phone,false
social_contact,17,36.84,108.68,contact,true
message,13,37.49,107.89,microphone,true
navigation,21,39.11,105.4,phone,false
game,16,39.93,109.75,microphone,true
navigation,14,36.87,106.07,location,true
message,13,36.76,106.83,microphone,true
game,17,39.05,107.59,location,true
message,18,36.27,106.18,microphone,false
message,17,38.63,106.06,contact,true
message,19,36.52,108.86,microphone,false
navigation,18,38.06,109.56,phone,false
social_contact,19,36.13,105.09,location,false
navigation,18,38.99,105.85,contact,false
game,22,38.56,105.57,location,false
game,15,37.62,107.35,location,true
social_contact,22,36.37,109.93,contact,false
social_contact,15,38.79,108.63,phone,true
navigation,17,38.57,105.7,microphone,true
navigation,20,39.98,106.19,microphone,false
message,12,36.02,109.31,location,true
social_contact,19,36.51,106.52,microphone,false
navigation,18,39.59,105.74,location,false
navigation,18,36.54,108.77,microphone,false
navigation,19,38.03,108.01,contact,false
navigation,15,36.66,108.88,contact,true
message,15,37.0,108.56,phone,true
game,16,37.56,105.46,contact,true
navigation,17,38.72,109.25,phone,true
message,21,36.63,107.08,contact,false
navigation,18,38.72,109.01,microphone,false
social_contact,16,36.96,106.84,location,true
game,14,37.4,109.56,microphone,true
navigation,14,37.14,108.46,contact,true
game,12,36.83,109.88,contact,true
message,24,39.32,105.95,microphone,true
social_contact,22,39.1,107.82,location,false
social_contact,19,38.16,108.99,microphone,false
message,23,36.82,107.95,microphone,false
navigation,16,37.24,109.57,microphone,true
navigation,22,36.6,106.01,microphone,false
game,14,38.35,105.12,contact,true
game,20,38.99,106.46,contact,false
navigation,13,39.97,107.25,microphone,true
message,15,37.32,108.03,location,true
navigation,18,39.25,107.01,microphone,false
social_contact,12,38.4,108.4,contact,true
social_contact,16,38.73,105.11,location,true
message,21,37.95,106.58,phone,false
message,13,37.92,107.13,microphone,true
navigation,21,36.02,107.37,microphone,false
social_contact,24,37.25,107.17,location,true
game,17,37.79,106.37,microphone,true
message,17,38.76,105.92,microphone,true
social_contact,23,39.48,108.45,phone,false
social_contact,13,36.45,105.96,microphone,true
navigation,12,38.23,105.0,microphone,true
social_contact,19,37.84,105.91,microphone,false
social_contact,17,37.05,105.91,contact,true
navigation,18,36.94,107.49,microphone,false
social_contact,21,37.23,106.14,location,false
game,12,37.9,109.71,phone,true
message,14,37.2,106.14,location,true
message,14,38.05,108.14,phone,true
game,12,38.61,106.75,phone,true
game,12,38.11,109.44,contact,true
navigation,23,39.63,105.08,microphone,false
message,15,38.54,106.44,microphone,true
game,17,37.26,106.69,phone,true
social_contact,19,37.72,105.9,contact,false
message,18,39.91,106.03,phone,false
game,19,37.14,107.04,microphone,false
